x,y,z,ax,ay,az,aw,steering
1131.22,1183.27,0.1069653,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069653,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069653,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069653,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069653,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069653,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069653,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069653,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069653,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069653,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069653,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069653,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069652,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069652,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069652,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069652,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069652,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069652,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069652,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069652,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,0.015625
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,0.015625
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,0.015625
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,0.015625
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,0.015625
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
1131.22,1183.27,0.1069651,0.0,0.0,0.0436201197059201,0.9990481896069084,-0.0
